Time,Human Count,Social Distance violate,Restricted Entry,Abnormal Activity 
2025-06-10 22:06:07.704654,0,0,0,0
2025-06-10 22:06:07.797628,0,0,0,0
2025-06-10 22:06:07.895698,0,0,0,0
2025-06-10 22:06:07.990798,0,0,0,0
2025-06-10 22:06:08.085930,0,0,0,0
2025-06-10 22:06:08.184664,0,0,0,0
2025-06-10 22:06:08.284896,0,0,0,0
2025-06-10 22:06:08.386689,0,0,0,0
2025-06-10 22:06:08.490122,0,0,0,0
2025-06-10 22:06:08.590044,0,0,0,0
2025-06-10 22:06:08.692643,0,0,0,0
2025-06-10 22:06:08.792198,0,0,0,0
2025-06-10 22:06:08.890785,0,0,0,0
2025-06-10 22:06:08.990060,0,0,0,0
2025-06-10 22:06:09.094806,0,0,0,0
2025-06-10 22:06:09.196097,0,0,0,0
2025-06-10 22:06:09.296007,0,0,0,0
2025-06-10 22:06:09.396024,0,0,0,0
2025-06-10 22:06:09.540080,0,0,0,0
2025-06-10 22:06:09.649619,0,0,0,0
2025-06-10 22:06:09.754954,0,0,0,0
2025-06-10 22:06:09.853159,0,0,0,0
2025-06-10 22:06:09.957155,0,0,0,0
2025-06-10 22:06:10.060140,0,0,0,0
2025-06-10 22:06:10.161615,0,0,0,0
2025-06-10 22:06:10.259529,0,0,0,0
2025-06-10 22:06:10.355616,0,0,0,0
2025-06-10 22:06:10.452663,0,0,0,0
2025-06-10 22:06:10.551819,0,0,0,0
2025-06-10 22:06:10.649425,0,0,0,0
2025-06-10 22:06:10.744358,0,0,0,0
2025-06-10 22:06:10.840621,0,0,0,0
2025-06-10 22:06:10.938721,0,0,0,0
2025-06-10 22:06:11.034636,0,0,0,0
2025-06-10 22:06:11.131757,0,0,0,0
2025-06-10 22:06:11.227900,0,0,0,0
2025-06-10 22:06:11.329356,0,0,0,0
2025-06-10 22:06:11.429541,0,0,0,0
2025-06-10 22:06:11.532203,0,0,0,0
2025-06-10 22:06:11.631811,0,0,0,0
2025-06-10 22:06:11.731862,0,0,0,0
2025-06-10 22:06:11.829766,0,0,0,0
2025-06-10 22:06:11.928590,0,0,0,0
2025-06-10 22:06:12.028468,0,0,0,0
2025-06-10 22:06:12.128255,0,0,0,0
2025-06-10 22:06:12.228913,0,0,0,0
2025-06-10 22:06:12.330181,0,0,0,0
2025-06-10 22:06:12.426887,0,0,0,0
2025-06-10 22:06:12.531461,0,0,0,0
2025-06-10 22:06:12.629218,0,0,0,0
2025-06-10 22:06:12.728715,0,0,0,0
2025-06-10 22:06:12.833374,0,0,0,0
2025-06-10 22:06:12.932410,0,0,0,0
2025-06-10 22:06:13.037142,0,0,0,0
2025-06-10 22:06:13.135059,0,0,0,0
2025-06-10 22:06:13.233634,0,0,0,0
2025-06-10 22:06:13.329408,0,0,0,0
2025-06-10 22:06:13.427680,0,0,0,0
2025-06-10 22:06:13.528763,0,0,0,0
2025-06-10 22:06:13.623526,0,0,0,0
2025-06-10 22:06:13.718514,0,0,0,0
2025-06-10 22:06:13.815567,0,0,0,0
2025-06-10 22:06:13.926091,0,0,0,0
2025-06-10 22:06:14.024129,0,0,0,0
2025-06-10 22:06:14.117516,0,0,0,0
2025-06-10 22:06:14.212569,0,0,0,0
2025-06-10 22:06:14.315076,0,0,0,0
2025-06-10 22:06:14.415248,0,0,0,0
2025-06-10 22:06:14.518020,0,0,0,0
2025-06-10 22:06:14.615643,0,0,0,0
2025-06-10 22:06:14.716554,0,0,0,0
2025-06-10 22:06:14.813174,0,0,0,0
2025-06-10 22:06:14.913183,0,0,0,0
2025-06-10 22:06:15.010242,0,0,0,0
2025-06-10 22:06:15.113021,0,0,0,0
2025-06-10 22:06:15.212447,0,0,0,0
2025-06-10 22:06:15.314997,0,0,0,0
2025-06-10 22:06:15.417604,0,0,0,0
2025-06-10 22:06:15.524532,0,0,0,0
2025-06-10 22:06:15.627330,0,0,0,0
2025-06-10 22:06:15.724065,0,0,0,0
2025-06-10 22:06:15.820963,0,0,0,0
2025-06-10 22:06:15.923343,0,0,0,0
2025-06-10 22:06:16.018298,0,0,0,0
2025-06-10 22:06:16.120989,0,0,0,0
2025-06-10 22:06:16.213904,0,0,0,0
2025-06-10 22:06:16.323666,0,0,0,0
2025-06-10 22:06:16.419376,0,0,0,0
2025-06-10 22:06:16.515253,0,0,0,0
2025-06-10 22:06:16.607394,0,0,0,0
2025-06-10 22:06:16.705616,0,0,0,0
2025-06-10 22:06:16.803239,0,0,0,0
2025-06-10 22:06:16.902327,0,0,0,0
2025-06-10 22:06:16.996376,0,0,0,0
2025-06-10 22:06:17.096095,0,0,0,0
2025-06-10 22:06:17.193747,0,0,0,0
2025-06-10 22:06:17.296608,0,0,0,0
2025-06-10 22:06:17.394068,0,0,0,0
2025-06-10 22:06:17.536688,0,0,0,0
2025-06-10 22:06:17.636640,0,0,0,0
2025-06-10 22:06:17.733622,0,0,0,0
2025-06-10 22:06:17.833153,0,0,0,0
2025-06-10 22:06:17.936233,0,0,0,0
2025-06-10 22:06:18.037162,0,0,0,0
2025-06-10 22:06:18.141650,0,0,0,0
2025-06-10 22:06:18.239887,0,0,0,0
2025-06-10 22:06:18.340411,0,0,0,0
2025-06-10 22:06:18.439125,0,0,0,0
2025-06-10 22:06:18.538004,0,0,0,0
2025-06-10 22:06:18.639630,0,0,0,0
2025-06-10 22:06:18.739228,0,0,0,0
2025-06-10 22:06:18.841034,0,0,0,0
2025-06-10 22:06:18.941570,0,0,0,0
2025-06-10 22:06:19.039778,0,0,0,0
2025-06-10 22:06:19.139766,0,0,0,0
2025-06-10 22:06:19.234953,0,0,0,0
2025-06-10 22:06:19.330599,0,0,0,0
2025-06-10 22:06:19.428668,0,0,0,0
2025-06-10 22:06:19.530787,0,0,0,0
2025-06-10 22:06:19.628795,0,0,0,0
2025-06-10 22:06:19.724648,0,0,0,0
2025-06-10 22:06:19.819006,0,0,0,0
2025-06-10 22:06:19.920043,0,0,0,0
2025-06-10 22:06:20.016971,0,0,0,0
2025-06-10 22:06:20.113818,0,0,0,0
2025-06-10 22:06:20.214806,0,0,0,0
2025-06-10 22:06:20.314910,0,0,0,0
2025-06-10 22:06:20.417381,0,0,0,0
2025-06-10 22:06:20.516598,0,0,0,0
2025-06-10 22:06:20.617071,0,0,0,0
2025-06-10 22:06:20.717250,0,0,0,0
2025-06-10 22:06:20.819066,0,0,0,0
2025-06-10 22:06:20.921722,0,0,0,0
2025-06-10 22:06:21.019040,0,0,0,0
2025-06-10 22:06:21.120511,0,0,0,0
2025-06-10 22:06:21.218797,0,0,0,0
2025-06-10 22:06:21.316646,0,0,0,0
2025-06-10 22:06:21.419561,0,0,0,0
2025-06-10 22:06:21.525502,0,0,0,0
2025-06-10 22:06:21.626892,0,0,0,0
2025-06-10 22:06:21.732272,0,0,0,0
2025-06-10 22:06:21.828689,0,0,0,0
2025-06-10 22:06:21.929086,0,0,0,0
2025-06-10 22:06:22.026026,0,0,0,0
2025-06-10 22:06:22.123281,0,0,0,0
2025-06-10 22:06:22.219458,0,0,0,0
2025-06-10 22:06:22.321708,0,0,0,0
2025-06-10 22:06:22.418050,0,0,0,0
2025-06-10 22:06:22.514140,0,0,0,0
2025-06-10 22:06:22.611890,0,0,0,0
2025-06-10 22:06:22.711020,0,0,0,0
2025-06-10 22:06:22.812433,0,0,0,0
2025-06-10 22:06:22.909327,0,0,0,0
2025-06-10 22:06:23.006008,0,0,0,0
2025-06-10 22:06:23.106687,0,0,0,0
2025-06-10 22:06:23.205821,0,0,0,0
2025-06-10 22:06:23.308084,0,0,0,0
2025-06-10 22:06:23.411224,0,0,0,0
2025-06-10 22:06:23.535340,0,0,0,0
2025-06-10 22:06:23.632370,0,0,0,0
2025-06-10 22:06:23.732122,0,0,0,0
2025-06-10 22:06:23.829376,0,0,0,0
2025-06-10 22:06:23.925230,0,0,0,0
2025-06-10 22:06:24.024813,0,0,0,0
2025-06-10 22:06:24.126565,0,0,0,0
2025-06-10 22:06:24.224171,0,0,0,0
2025-06-10 22:06:24.324746,0,0,0,0
2025-06-10 22:06:24.436056,0,0,0,0
2025-06-10 22:06:24.534464,0,0,0,0
2025-06-10 22:06:24.633073,0,0,0,0
2025-06-10 22:06:24.730941,0,0,0,0
2025-06-10 22:06:24.832138,0,0,0,0
2025-06-10 22:06:24.933261,0,0,0,0
2025-06-10 22:06:25.032122,0,0,0,0
2025-06-10 22:06:25.126873,0,0,0,0
2025-06-10 22:06:25.221070,0,0,0,0
2025-06-10 22:06:25.316113,0,0,0,0
2025-06-10 22:06:25.415261,0,0,0,0
2025-06-10 22:06:25.520545,0,0,0,0
2025-06-10 22:06:25.618196,0,0,0,0
2025-06-10 22:06:25.715620,0,0,0,0
2025-06-10 22:06:25.811949,0,0,0,0
2025-06-10 22:06:25.908030,0,0,0,0
2025-06-10 22:06:26.011163,0,0,0,0
2025-06-10 22:06:26.118307,0,0,0,0
2025-06-10 22:06:26.216654,0,0,0,0
2025-06-10 22:06:26.316866,0,0,0,0
2025-06-10 22:06:26.416694,0,0,0,0
2025-06-10 22:06:26.521103,0,0,0,0
2025-06-10 22:06:26.619609,0,0,0,0
2025-06-10 22:06:26.721713,0,0,0,0
2025-06-10 22:06:26.823582,0,0,0,0
2025-06-10 22:06:26.926373,0,0,0,0
2025-06-10 22:06:27.026457,0,0,0,0
2025-06-10 22:06:27.126125,0,0,0,0
2025-06-10 22:06:27.226285,0,0,0,0
2025-06-10 22:06:27.328804,0,0,0,0
2025-06-10 22:06:27.427827,0,0,0,0
2025-06-10 22:06:27.538067,0,0,0,0
2025-06-10 22:06:27.637204,0,0,0,0
2025-06-10 22:06:27.737819,0,0,0,0
2025-06-10 22:06:27.834893,0,0,0,0
2025-06-10 22:06:27.931219,0,0,0,0
2025-06-10 22:06:28.032164,0,0,0,0
2025-06-10 22:06:28.129892,0,0,0,0
2025-06-10 22:06:28.224048,0,0,0,0
2025-06-10 22:06:28.320887,0,0,0,0
2025-06-10 22:06:28.421780,0,0,0,0
2025-06-10 22:06:28.521364,0,0,0,0
2025-06-10 22:06:28.618716,0,0,0,0
2025-06-10 22:06:28.713623,0,0,0,0
2025-06-10 22:06:28.809191,0,0,0,0
2025-06-10 22:06:28.907596,0,0,0,0
2025-06-10 22:06:29.004718,0,0,0,0
2025-06-10 22:06:29.105299,0,0,0,0
2025-06-10 22:06:29.200190,0,0,0,0
2025-06-10 22:06:29.302936,0,0,0,0
2025-06-10 22:06:29.407564,0,0,0,0
2025-06-10 22:06:29.517330,0,0,0,0
2025-06-10 22:06:29.616410,0,0,0,0
2025-06-10 22:06:29.716337,0,0,0,0
2025-06-10 22:06:29.817072,0,0,0,0
2025-06-10 22:06:29.920711,0,0,0,0
2025-06-10 22:06:30.017892,0,0,0,0
2025-06-10 22:06:30.117340,0,0,0,0
2025-06-10 22:06:30.215584,0,0,0,0
2025-06-10 22:06:30.316445,0,0,0,0
2025-06-10 22:06:30.416941,0,0,0,0
2025-06-10 22:06:30.516939,0,0,0,0
2025-06-10 22:06:30.616459,0,0,0,0
2025-06-10 22:06:30.719861,0,0,0,0
2025-06-10 22:06:30.822195,0,0,0,0
2025-06-10 22:06:30.922583,0,0,0,0
2025-06-10 22:06:31.018640,0,0,0,0
2025-06-10 22:06:31.119024,0,0,0,0
2025-06-10 22:06:31.216701,0,0,0,0
2025-06-10 22:06:31.312488,0,0,0,0
2025-06-10 22:06:31.411107,0,0,0,0
2025-06-10 22:06:31.533615,0,0,0,0
2025-06-10 22:06:31.634506,0,0,0,0
2025-06-10 22:06:31.731351,0,0,0,0
2025-06-10 22:06:31.827975,0,0,0,0
2025-06-10 22:06:31.930323,0,0,0,0
2025-06-10 22:06:32.026960,0,0,0,0
2025-06-10 22:06:32.124899,0,0,0,0
2025-06-10 22:06:32.225899,0,0,0,0
2025-06-10 22:06:32.322900,0,0,0,0
2025-06-10 22:06:32.425463,0,0,0,0
2025-06-10 22:06:32.525190,0,0,0,0
2025-06-10 22:06:32.622553,0,0,0,0
2025-06-10 22:06:32.723504,0,0,0,0
2025-06-10 22:06:32.824376,0,0,0,0
2025-06-10 22:06:32.921925,0,0,0,0
2025-06-10 22:06:33.024867,0,0,0,0
2025-06-10 22:06:33.124185,0,0,0,0
2025-06-10 22:06:33.228717,0,0,0,0
2025-06-10 22:06:33.330309,0,0,0,0
2025-06-10 22:06:33.432421,0,0,0,0
2025-06-10 22:06:33.564944,0,0,0,0
2025-06-10 22:06:33.663863,0,0,0,0
2025-06-10 22:06:33.765955,0,0,0,0
2025-06-10 22:06:33.866708,0,0,0,0
2025-06-10 22:06:33.969515,0,0,0,0
2025-06-10 22:06:34.071638,0,0,0,0
2025-06-10 22:06:34.171640,0,0,0,0
2025-06-10 22:06:34.278756,0,0,0,0
2025-06-10 22:06:34.380546,0,0,0,0
2025-06-10 22:06:34.476766,0,0,0,0
2025-06-10 22:06:34.582726,0,0,0,0
2025-06-10 22:06:34.685111,0,0,0,0
2025-06-10 22:06:34.789386,0,0,0,0
2025-06-10 22:06:34.894830,0,0,0,0
2025-06-10 22:06:34.995557,0,0,0,0
2025-06-10 22:06:35.101731,0,0,0,0
2025-06-10 22:06:35.206385,0,0,0,0
2025-06-10 22:06:35.318564,0,0,0,0
2025-06-10 22:06:35.426363,0,0,0,0
2025-06-10 22:06:35.542985,0,0,0,0
2025-06-10 22:06:35.650019,0,0,0,0
2025-06-10 22:06:35.754058,0,0,0,0
2025-06-10 22:06:35.858301,0,0,0,0
2025-06-10 22:06:35.962632,0,0,0,0
2025-06-10 22:06:36.069425,0,0,0,0
2025-06-10 22:06:36.179621,0,0,0,0
2025-06-10 22:06:36.297087,0,0,0,0
2025-06-10 22:06:36.405564,0,0,0,0
2025-06-10 22:06:36.519638,0,0,0,0
2025-06-10 22:06:36.630502,0,0,0,0
2025-06-10 22:06:36.736341,0,0,0,0
2025-06-10 22:06:36.852856,0,0,0,0
2025-06-10 22:06:36.965068,0,0,0,0
2025-06-10 22:06:37.083146,0,0,0,0
2025-06-10 22:06:37.192761,0,0,0,0
2025-06-10 22:06:37.295925,0,0,0,0
2025-06-10 22:06:37.402476,0,0,0,0
2025-06-10 22:06:37.513512,0,0,0,0
2025-06-10 22:06:37.614228,0,0,0,0
2025-06-10 22:06:37.716479,0,0,0,0
2025-06-10 22:06:37.816245,0,0,0,0
2025-06-10 22:06:37.916862,0,0,0,0
2025-06-10 22:06:38.021304,0,0,0,0
2025-06-10 22:06:38.120804,0,0,0,0
2025-06-10 22:06:38.226165,0,0,0,0
2025-06-10 22:06:38.331510,0,0,0,0
2025-06-10 22:06:38.440587,0,0,0,0
2025-06-10 22:06:38.549509,0,0,0,0
2025-06-10 22:06:38.655394,0,0,0,0
2025-06-10 22:06:38.759643,0,0,0,0
2025-06-10 22:06:38.870386,0,0,0,0
2025-06-10 22:06:38.975230,0,0,0,0
2025-06-10 22:06:39.075992,0,0,0,0
2025-06-10 22:06:39.173511,0,0,0,0
2025-06-10 22:06:39.274500,0,0,0,0
2025-06-10 22:06:39.376877,0,0,0,0
2025-06-10 22:06:39.514268,0,0,0,0
2025-06-10 22:06:39.645069,0,0,0,0
2025-06-10 22:06:39.750566,0,0,0,0
2025-06-10 22:06:39.851974,0,0,0,0
2025-06-10 22:06:39.959230,0,0,0,0
2025-06-10 22:06:40.059614,0,0,0,0
2025-06-10 22:06:40.159972,0,0,0,0
2025-06-10 22:06:40.256855,0,0,0,0
2025-06-10 22:06:40.355523,0,0,0,0
2025-06-10 22:06:40.454455,0,0,0,0
2025-06-10 22:06:40.551598,0,0,0,0
2025-06-10 22:06:40.650106,0,0,0,0
2025-06-10 22:06:40.747045,0,0,0,0
2025-06-10 22:06:40.846211,0,0,0,0
2025-06-10 22:06:40.945621,0,0,0,0
2025-06-10 22:06:41.044945,0,0,0,0
2025-06-10 22:06:41.149424,0,0,0,0
2025-06-10 22:06:41.250070,0,0,0,0
2025-06-10 22:06:41.354898,0,0,0,0
2025-06-10 22:06:41.464314,0,0,0,0
2025-06-10 22:06:41.566114,0,0,0,0
2025-06-10 22:06:41.672966,0,0,0,0
2025-06-10 22:06:41.774000,0,0,0,0
2025-06-10 22:06:41.883440,0,0,0,0
2025-06-10 22:06:41.987774,0,0,0,0
2025-06-10 22:06:42.096053,0,0,0,0
2025-06-10 22:06:42.197428,0,0,0,0
2025-06-10 22:06:42.303849,0,0,0,0
2025-06-10 22:06:42.407990,0,0,0,0
2025-06-10 22:06:42.516534,0,0,0,0
2025-06-10 22:06:42.619276,0,0,0,0
2025-06-10 22:06:42.725097,0,0,0,0
2025-06-10 22:06:42.825072,0,0,0,0
2025-06-10 22:06:42.925839,0,0,0,0
2025-06-10 22:06:43.026844,0,0,0,0
2025-06-10 22:06:43.130200,0,0,0,0
2025-06-10 22:06:43.238338,0,0,0,0
2025-06-10 22:06:43.338667,0,0,0,0
2025-06-10 22:06:43.439622,0,0,0,0
2025-06-10 22:06:43.545562,0,0,0,0
2025-06-10 22:06:43.642728,0,0,0,0
2025-06-10 22:06:43.743371,0,0,0,0
2025-06-10 22:06:43.841755,0,0,0,0
2025-06-10 22:06:43.942511,0,0,0,0
2025-06-10 22:06:44.043511,0,0,0,0
2025-06-10 22:06:44.139937,0,0,0,0
2025-06-10 22:06:44.240001,0,0,0,0
2025-06-10 22:06:44.336982,0,0,0,0
2025-06-10 22:06:44.439674,0,0,0,0
2025-06-10 22:06:44.543724,0,0,0,0
2025-06-10 22:06:44.642263,0,0,0,0
2025-06-10 22:06:44.747184,0,0,0,0
2025-06-10 22:06:44.847947,0,0,0,0
2025-06-10 22:06:44.951485,0,0,0,0
2025-06-10 22:06:45.057248,0,0,0,0
2025-06-10 22:06:45.159972,0,0,0,0
2025-06-10 22:06:45.260049,0,0,0,0
2025-06-10 22:06:45.360958,0,0,0,0
2025-06-10 22:06:45.464486,0,0,0,0
2025-06-10 22:06:45.569406,0,0,0,0
2025-06-10 22:06:45.670109,0,0,0,0
2025-06-10 22:06:45.770072,0,0,0,0
2025-06-10 22:06:45.870460,0,0,0,0
2025-06-10 22:06:45.973028,0,0,0,0
2025-06-10 22:06:46.073877,0,0,0,0
2025-06-10 22:06:46.174966,0,0,0,0
2025-06-10 22:06:46.276905,0,0,0,0
2025-06-10 22:06:46.377459,0,0,0,0
2025-06-10 22:06:46.477870,0,0,0,0
2025-06-10 22:06:46.574256,0,0,0,0
2025-06-10 22:06:46.671027,0,0,0,0
2025-06-10 22:06:46.769059,0,0,0,0
2025-06-10 22:06:46.868240,0,0,0,0
2025-06-10 22:06:46.964991,0,0,0,0
2025-06-10 22:06:47.064269,0,0,0,0
2025-06-10 22:06:47.161901,0,0,0,0
2025-06-10 22:06:47.267722,0,0,0,0
2025-06-10 22:06:47.371008,0,0,0,0
2025-06-10 22:06:47.511525,0,0,0,0
2025-06-10 22:06:47.613093,0,0,0,0
2025-06-10 22:06:47.719081,0,0,0,0
2025-06-10 22:06:47.819218,0,0,0,0
2025-06-10 22:06:47.923269,0,0,0,0
2025-06-10 22:06:48.022650,0,0,0,0
2025-06-10 22:06:48.124022,0,0,0,0
2025-06-10 22:06:48.227427,0,0,0,0
2025-06-10 22:06:48.328019,0,0,0,0
2025-06-10 22:06:48.429959,0,0,0,0
2025-06-10 22:06:48.534994,0,0,0,0
2025-06-10 22:06:48.636200,0,0,0,0
2025-06-10 22:06:48.739590,0,0,0,0
2025-06-10 22:06:48.842035,0,0,0,0
2025-06-10 22:06:48.943947,0,0,0,0
2025-06-10 22:06:49.048038,0,0,0,0
2025-06-10 22:06:49.149429,0,0,0,0
2025-06-10 22:06:49.255345,0,0,0,0
2025-06-10 22:06:49.362248,0,0,0,0
2025-06-10 22:06:49.465878,0,0,0,0
2025-06-10 22:06:49.599628,0,0,0,0
2025-06-10 22:06:49.706451,0,0,0,0
2025-06-10 22:06:49.802761,0,0,0,0
2025-06-10 22:06:49.902775,0,0,0,0
2025-06-10 22:06:50.006561,0,0,0,0
2025-06-10 22:06:50.107132,0,0,0,0
2025-06-10 22:06:50.210386,0,0,0,0
2025-06-10 22:06:50.308957,0,0,0,0
2025-06-10 22:06:50.410212,0,0,0,0
2025-06-10 22:06:50.517788,0,0,0,0
2025-06-10 22:06:50.618765,0,0,0,0
2025-06-10 22:06:50.720402,0,0,0,0
2025-06-10 22:06:50.822492,0,0,0,0
2025-06-10 22:06:50.924394,0,0,0,0
2025-06-10 22:06:51.027716,0,0,0,0
2025-06-10 22:06:51.132063,0,0,0,0
2025-06-10 22:06:51.231129,0,0,0,0
2025-06-10 22:06:51.334880,0,0,0,0
2025-06-10 22:06:51.438410,0,0,0,0
2025-06-10 22:06:51.546754,0,0,0,0
2025-06-10 22:06:51.653657,0,0,0,0
2025-06-10 22:06:51.756431,0,0,0,0
2025-06-10 22:06:51.857217,0,0,0,0
2025-06-10 22:06:51.957797,0,0,0,0
2025-06-10 22:06:52.060545,0,0,0,0
2025-06-10 22:06:52.164368,0,0,0,0
2025-06-10 22:06:52.275936,0,0,0,0
2025-06-10 22:06:52.377020,0,0,0,0
2025-06-10 22:06:52.475914,0,0,0,0
2025-06-10 22:06:52.573427,0,0,0,0
2025-06-10 22:06:52.677140,0,0,0,0
2025-06-10 22:06:52.776381,0,0,0,0
2025-06-10 22:06:52.874492,0,0,0,0
2025-06-10 22:06:52.971311,0,0,0,0
2025-06-10 22:06:53.069496,0,0,0,0
2025-06-10 22:06:53.169698,0,0,0,0
2025-06-10 22:06:53.265088,0,0,0,0
2025-06-10 22:06:53.364888,0,0,0,0
2025-06-10 22:06:53.466393,0,0,0,0
2025-06-10 22:06:53.573132,0,0,0,0
2025-06-10 22:06:53.673236,0,0,0,0
2025-06-10 22:06:53.773723,0,0,0,0
2025-06-10 22:06:53.877352,0,0,0,0
2025-06-10 22:06:53.977595,0,0,0,0
2025-06-10 22:06:54.078312,0,0,0,0
2025-06-10 22:06:54.182095,0,0,0,0
2025-06-10 22:06:54.283313,0,0,0,0
2025-06-10 22:06:54.385754,0,0,0,0
2025-06-10 22:06:54.487908,0,0,0,0
2025-06-10 22:06:54.588405,0,0,0,0
2025-06-10 22:06:54.697281,0,0,0,0
2025-06-10 22:06:54.800528,0,0,0,0
2025-06-10 22:06:54.906818,0,0,0,0
2025-06-10 22:06:55.009829,0,0,0,0
2025-06-10 22:06:55.114454,0,0,0,0
2025-06-10 22:06:55.218861,0,0,0,0
2025-06-10 22:06:55.318973,0,0,0,0
2025-06-10 22:06:55.418824,0,0,0,0
2025-06-10 22:06:55.530188,0,0,0,0
2025-06-10 22:06:55.628328,0,0,0,0
2025-06-10 22:06:55.728118,0,0,0,0
2025-06-10 22:06:55.829782,0,0,0,0
2025-06-10 22:06:55.927022,0,0,0,0
2025-06-10 22:06:56.028087,0,0,0,0
2025-06-10 22:06:56.125713,0,0,0,0
2025-06-10 22:06:56.224364,0,0,0,0
2025-06-10 22:06:56.325545,0,0,0,0
2025-06-10 22:06:56.426743,0,0,0,0
2025-06-10 22:06:56.535134,0,0,0,0
2025-06-10 22:06:56.638742,0,0,0,0
2025-06-10 22:06:56.742469,0,0,0,0
2025-06-10 22:06:56.847315,0,0,0,0
2025-06-10 22:06:56.948404,0,0,0,0
2025-06-10 22:06:57.050298,0,0,0,0
2025-06-10 22:06:57.153941,0,0,0,0
2025-06-10 22:06:57.258285,0,0,0,0
2025-06-10 22:06:57.358924,0,0,0,0
2025-06-10 22:06:57.465247,0,0,0,0
2025-06-10 22:06:57.592489,0,0,0,0
2025-06-10 22:06:57.693846,0,0,0,0
2025-06-10 22:06:57.796166,0,0,0,0
2025-06-10 22:06:57.903434,0,0,0,0
2025-06-10 22:06:58.002829,0,0,0,0
2025-06-10 22:06:58.106253,0,0,0,0
2025-06-10 22:06:58.219220,0,0,0,0
2025-06-10 22:06:58.319349,0,0,0,0
2025-06-10 22:06:58.419928,0,0,0,0
2025-06-10 22:06:58.520152,0,0,0,0
2025-06-10 22:06:58.620300,0,0,0,0
2025-06-10 22:06:58.717798,0,0,0,0
2025-06-10 22:06:58.818019,0,0,0,0
2025-06-10 22:06:58.920653,0,0,0,0
2025-06-10 22:06:59.019472,0,0,0,0
2025-06-10 22:06:59.123268,0,0,0,0
2025-06-10 22:06:59.222282,0,0,0,0
2025-06-10 22:06:59.323260,0,0,0,0
2025-06-10 22:06:59.429372,0,0,0,0
2025-06-10 22:06:59.554936,0,0,0,0
2025-06-10 22:06:59.659580,0,0,0,0
2025-06-10 22:06:59.762974,0,0,0,0
2025-06-10 22:06:59.869940,0,0,0,0
2025-06-10 22:06:59.971946,0,0,0,0
2025-06-10 22:07:00.074389,0,0,0,0
2025-06-10 22:07:00.179954,0,0,0,0
2025-06-10 22:07:00.280782,0,0,0,0
2025-06-10 22:07:00.381675,0,0,0,0
2025-06-10 22:07:00.483467,0,0,0,0
2025-06-10 22:07:00.586484,0,0,0,0
2025-06-10 22:07:00.688447,0,0,0,0
2025-06-10 22:07:00.793300,0,0,0,0
2025-06-10 22:07:00.893921,0,0,0,0
2025-06-10 22:07:00.997895,0,0,0,0
2025-06-10 22:07:01.099512,0,0,0,0
2025-06-10 22:07:01.200398,0,0,0,0
2025-06-10 22:07:01.303210,0,0,0,0
2025-06-10 22:07:01.409008,0,0,0,0
2025-06-10 22:07:01.524869,0,0,0,0
2025-06-10 22:07:01.622998,0,0,0,0
2025-06-10 22:07:01.725532,0,0,0,0
2025-06-10 22:07:01.824993,0,0,0,0
2025-06-10 22:07:01.925095,0,0,0,0
2025-06-10 22:07:02.028265,0,0,0,0
2025-06-10 22:07:02.127677,0,0,0,0
2025-06-10 22:07:02.230107,0,0,0,0
2025-06-10 22:07:02.330415,0,0,0,0
2025-06-10 22:07:02.437878,0,0,0,0
2025-06-10 22:07:02.556562,0,0,0,0
2025-06-10 22:07:02.662956,0,0,0,0
2025-06-10 22:07:02.767434,0,0,0,0
2025-06-10 22:07:02.873617,0,0,0,0
2025-06-10 22:07:02.978097,0,0,0,0
2025-06-10 22:07:03.079154,0,0,0,0
2025-06-10 22:07:03.188754,0,0,0,0
2025-06-10 22:07:03.292205,0,0,0,0
2025-06-10 22:07:03.403679,0,0,0,0
2025-06-10 22:07:03.527755,0,0,0,0
2025-06-10 22:07:03.632424,0,0,0,0
2025-06-10 22:07:03.732811,0,0,0,0
2025-06-10 22:07:03.835283,0,0,0,0
2025-06-10 22:07:03.938071,0,0,0,0
2025-06-10 22:07:04.038854,0,0,0,0
2025-06-10 22:07:04.144329,0,0,0,0
2025-06-10 22:07:04.244478,0,0,0,0
2025-06-10 22:07:04.345212,0,0,0,0
2025-06-10 22:07:04.447157,0,0,0,0
2025-06-10 22:07:04.547224,0,0,0,0
2025-06-10 22:07:04.647040,0,0,0,0
2025-06-10 22:07:04.749816,0,0,0,0
2025-06-10 22:07:04.847839,0,0,0,0
2025-06-10 22:07:04.949282,0,0,0,0
2025-06-10 22:07:05.049811,0,0,0,0
2025-06-10 22:07:05.148519,0,0,0,0
2025-06-10 22:07:05.251038,0,0,0,0
2025-06-10 22:07:05.348926,0,0,0,0
2025-06-10 22:07:05.452842,0,0,0,0
2025-06-10 22:07:05.572163,0,0,0,0
2025-06-10 22:07:05.675201,0,0,0,0
2025-06-10 22:07:05.777532,0,0,0,0
2025-06-10 22:07:05.878966,0,0,0,0
2025-06-10 22:07:05.980306,0,0,0,0
2025-06-10 22:07:06.084317,0,0,0,0
2025-06-10 22:07:06.185783,0,0,0,0
2025-06-10 22:07:06.293480,0,0,0,0
2025-06-10 22:07:06.392485,0,0,0,0
2025-06-10 22:07:06.494703,0,0,0,0
2025-06-10 22:07:06.598629,0,0,0,0
2025-06-10 22:07:06.699607,0,0,0,0
2025-06-10 22:07:06.801663,0,0,0,0
2025-06-10 22:07:06.907158,0,0,0,0
